group,atom,ori,fsr
Nonmetal,C,-0.1872306466,-0.2087382512
Nonmetal,C,0.0297484281,0.0145385651
Nonmetal,C,0.0715167448,0.0691600986
Nonmetal,C,-0.1298153605,-0.1676075706
Nonmetal,C,-0.0781728202,-0.1087519904
Nonmetal,C,-0.1227325071,-0.1676075706
Nonmetal,C,0.0297484281,0.0232383135
Nonmetal,C,-0.1720409533,-0.2087382512
Nonmetal,C,0.1989528537,0.1725034335
Nonmetal,C,0.2086073682,0.1844335565
Nonmetal,C,0.0391119421,0.0328884152
Nonmetal,C,-0.1298153605,-0.1631660178
Nonmetal,C,-0.0781728202,-0.1087519904
Nonmetal,C,-0.1389929,-0.1631660178
Nonmetal,C,0.0768740599,0.0753873571
Nonmetal,C,-0.1720409533,-0.2015917894
Nonmetal,C,0.119789278,0.1105180698
Nonmetal,C,-0.1810485069,-0.2087382512
Nonmetal,C,0.0768740599,0.0566589758
Nonmetal,C,0.0768740599,0.0566589758
Nonmetal,C,-0.1810485069,-0.2015917894
Nonmetal,C,0.0915314555,0.0691600986
Nonmetal,C,-0.2002456412,-0.2261477305
Nonmetal,C,0.119789278,0.1105180698
Nonmetal,C,-0.1872306466,-0.2087382512
Nonmetal,C,0.0297484281,0.0145385651
Nonmetal,C,0.0715167448,0.0691600986
Nonmetal,C,-0.1298153605,-0.1676075706
Nonmetal,C,-0.0781728202,-0.1087519904
Nonmetal,C,-0.1227325071,-0.1676075706
Nonmetal,C,0.0297484281,0.0232383135
Nonmetal,C,-0.1720409533,-0.2087382512
Nonmetal,C,0.1989528537,0.1725034335
Nonmetal,C,0.2086073682,0.1844335565
Nonmetal,C,0.0391119421,0.0328884152
Nonmetal,C,-0.1298153605,-0.1631660178
Nonmetal,C,-0.0781728202,-0.1087519904
Nonmetal,C,-0.1389929,-0.1631660178
Nonmetal,C,0.0768740599,0.0753873571
Nonmetal,C,-0.1720409533,-0.2015917894
Nonmetal,C,0.119789278,0.1105180698
Nonmetal,C,-0.1810485069,-0.2087382512
Nonmetal,C,0.0768740599,0.0566589758
Nonmetal,C,0.0768740599,0.0566589758
Nonmetal,C,-0.1810485069,-0.2015917894
Nonmetal,C,0.0915314555,0.0691600986
Nonmetal,C,-0.2002456412,-0.2261477305
Nonmetal,C,0.119789278,0.1105180698
Nonmetal,C,-0.1872306466,-0.2087382512
Nonmetal,C,0.0297484281,0.0145385651
Nonmetal,C,0.0715167448,0.0691600986
Nonmetal,C,-0.1298153605,-0.1676075706
Nonmetal,C,-0.0781728202,-0.1087519904
Nonmetal,C,-0.1227325071,-0.1676075706
Nonmetal,C,0.0297484281,0.0232383135
Nonmetal,C,-0.1720409533,-0.2087382512
Nonmetal,C,0.1989528537,0.1725034335
Nonmetal,C,0.2086073682,0.1844335565
Nonmetal,C,0.0391119421,0.0328884152
Nonmetal,C,-0.1298153605,-0.1631660178
Nonmetal,C,-0.0781728202,-0.1087519904
Nonmetal,C,-0.1389929,-0.1631660178
Nonmetal,C,0.0768740599,0.0753873571
Nonmetal,C,-0.1720409533,-0.2015917894
Nonmetal,C,0.119789278,0.1105180698
Nonmetal,C,-0.1810485069,-0.2087382512
Nonmetal,C,0.0768740599,0.0566589758
Nonmetal,C,0.0768740599,0.0566589758
Nonmetal,C,-0.1810485069,-0.2015917894
Nonmetal,C,0.0915314555,0.0691600986
Nonmetal,C,-0.2002456412,-0.2261477305
Nonmetal,C,0.119789278,0.1105180698
Nonmetal,C,-0.1872306466,-0.2087382512
Nonmetal,C,0.0297484281,0.0145385651
Nonmetal,C,0.0715167448,0.0691600986
Nonmetal,C,-0.1298153605,-0.1676075706
Nonmetal,C,-0.0781728202,-0.1087519904
Nonmetal,C,-0.1227325071,-0.1676075706
Nonmetal,C,0.0297484281,0.0232383135
Nonmetal,C,-0.1720409533,-0.2087382512
Nonmetal,C,0.1989528537,0.1725034335
Nonmetal,C,0.2086073682,0.1844335565
Nonmetal,C,0.0391119421,0.0328884152
Nonmetal,C,-0.1298153605,-0.1631660178
Nonmetal,C,-0.0781728202,-0.1087519904
Nonmetal,C,-0.1389929,-0.1631660178
Nonmetal,C,0.0768740599,0.0753873571
Nonmetal,C,-0.1720409533,-0.2015917894
Nonmetal,C,0.119789278,0.1105180698
Nonmetal,C,-0.1810485069,-0.2087382512
Nonmetal,C,0.0768740599,0.0566589758
Nonmetal,C,0.0768740599,0.0566589758
Nonmetal,C,-0.1810485069,-0.2015917894
Nonmetal,N,-0.2206517905,-0.224571847
Nonmetal,N,-0.2584934682,-0.2744916907
Nonmetal,N,-0.2206517905,-0.2261477305
Nonmetal,N,0.0603358308,0.0566589758
Nonmetal,N,-0.4878935739,-0.5156651741
Nonmetal,N,-0.2310704216,-0.2358674338
Nonmetal,N,-0.2206517905,-0.224571847
Nonmetal,N,-0.2584934682,-0.2744916907
Nonmetal,N,-0.2206517905,-0.2261477305
Nonmetal,N,0.0603358308,0.0566589758
Nonmetal,N,-0.4878935739,-0.5156651741
Nonmetal,N,-0.2310704216,-0.2358674338
Nonmetal,N,-0.2206517905,-0.224571847
Nonmetal,N,-0.2584934682,-0.2744916907
Nonmetal,N,-0.2206517905,-0.2261477305
Nonmetal,N,0.0603358308,0.0566589758
Nonmetal,N,-0.4878935739,-0.5156651741
Nonmetal,N,-0.2310704216,-0.2358674338
Nonmetal,N,-0.2206517905,-0.224571847
Nonmetal,N,-0.2584934682,-0.2744916907
Nonmetal,N,-0.2206517905,-0.2261477305
Nonmetal,N,0.0603358308,0.0566589758
Nonmetal,N,-0.4878935739,-0.5156651741
Nonmetal,N,-0.2310704216,-0.2358674338
Nonmetal,N,-0.2206517905,-0.224571847
Nonmetal,N,-0.2584934682,-0.2744916907
Nonmetal,N,-0.2206517905,-0.2261477305
Nonmetal,N,0.0603358308,0.0566589758
Nonmetal,N,-0.4878935739,-0.5156651741
Nonmetal,N,-0.2310704216,-0.2358674338
Nonmetal,N,-0.2206517905,-0.224571847
Nonmetal,N,-0.2584934682,-0.2744916907
Nonmetal,N,-0.2206517905,-0.2261477305
Nonmetal,N,0.0603358308,0.0566589758
Nonmetal,N,-0.4878935739,-0.5156651741
Nonmetal,N,-0.2310704216,-0.2358674338
Nonmetal,N,-0.2206517905,-0.224571847
Nonmetal,N,-0.2584934682,-0.2744916907
Nonmetal,N,-0.2206517905,-0.2261477305
Nonmetal,N,0.0603358308,0.0566589758
Nonmetal,N,-0.4878935739,-0.5156651741
Nonmetal,N,-0.2310704216,-0.2358674338
Nonmetal,N,-0.2206517905,-0.224571847
Nonmetal,N,-0.2584934682,-0.2753255299
Nonmetal,N,-0.2206517905,-0.2261477305
Nonmetal,N,0.0603358308,0.0566589758
Nonmetal,N,-0.4878935739,-0.5156651741
Nonmetal,N,-0.2310704216,-0.2358674338
Transition Metal,Cd,0.6534575522,0.6418938754
Transition Metal,Cd,0.6534575522,0.6418938754
Transition Metal,Cd,0.6534575522,0.6418938754
Transition Metal,Cd,0.6534575522,0.6418938754
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1457105577,0.1282401053
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.2581082787,0.2476418992
Nonmetal,H,0.2581082787,0.2370207911
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1457105577,0.1282401053
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.2581082787,0.2476418992
Nonmetal,H,0.2581082787,0.2370207911
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1457105577,0.1282401053
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.2581082787,0.2476418992
Nonmetal,H,0.2581082787,0.2370207911
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1457105577,0.1282401053
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.2581082787,0.2476418992
Nonmetal,H,0.2581082787,0.2370207911
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1457105577,0.1282401053
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.2581082787,0.2476418992
Nonmetal,H,0.2581082787,0.2370207911
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1457105577,0.1282401053
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.2581082787,0.2476418992
Nonmetal,H,0.2581082787,0.2370207911
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1457105577,0.1282401053
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.2581082787,0.2476418992
Nonmetal,H,0.2581082787,0.2370207911
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1457105577,0.1282401053
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1105220542
Nonmetal,H,0.1189262137,0.1105220542
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.1014855802,0.0927631264
Nonmetal,H,0.1105867165,0.1000556281
Nonmetal,H,0.138396581,0.1282401053
Nonmetal,H,0.2581082787,0.2476418992
Nonmetal,H,0.2581082787,0.2370207911
Nonmetal,C,0.0678028231,0.0513627915
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.1189262137,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0527726891,0.0429459331
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1417925507,-0.1697793336
Nonmetal,C,-0.0779375839,-0.0989843862
Nonmetal,C,-0.1299288496,-0.1697793336
Nonmetal,C,0.0206380233,0.0149554788
Nonmetal,C,-0.1775176534,-0.2104298611
Nonmetal,C,0.1933623739,0.1734023453
Nonmetal,C,0.1988542154,0.1734023453
Nonmetal,C,0.0373322871,0.0327118832
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,-0.0779375839,-0.1115404231
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1626756452,-0.1902749198
Nonmetal,C,0.1279668659,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0801483802,0.0670742137
Nonmetal,C,0.0587756811,0.0513627915
Nonmetal,C,-0.1775176534,-0.1973597849
Nonmetal,C,0.0678028231,0.0513627915
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.1189262137,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0527726891,0.0429459331
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1417925507,-0.1697793336
Nonmetal,C,-0.0779375839,-0.0989843862
Nonmetal,C,-0.1299288496,-0.1697793336
Nonmetal,C,0.0206380233,0.0149554788
Nonmetal,C,-0.1775176534,-0.2104298611
Nonmetal,C,0.1933623739,0.1734023453
Nonmetal,C,0.1988542154,0.1734023453
Nonmetal,C,0.0373322871,0.0327118832
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,-0.0779375839,-0.1115404231
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1626756452,-0.1902749198
Nonmetal,C,0.1279668659,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0801483802,0.0670742137
Nonmetal,C,0.0587756811,0.0513627915
Nonmetal,C,-0.1775176534,-0.1973597849
Nonmetal,C,0.0678028231,0.0513627915
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.1189262137,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0527726891,0.0429459331
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1417925507,-0.1697793336
Nonmetal,C,-0.0779375839,-0.0989843862
Nonmetal,C,-0.1299288496,-0.1697793336
Nonmetal,C,0.0206380233,0.0149554788
Nonmetal,C,-0.1775176534,-0.2104298611
Nonmetal,C,0.1933623739,0.1734023453
Nonmetal,C,0.1988542154,0.1734023453
Nonmetal,C,0.0373322871,0.0327118832
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,-0.0779375839,-0.1115404231
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1626756452,-0.1902749198
Nonmetal,C,0.1279668659,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0801483802,0.0670742137
Nonmetal,C,0.0587756811,0.0513627915
Nonmetal,C,-0.1775176534,-0.1973597849
Nonmetal,C,0.0678028231,0.0513627915
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.1189262137,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0527726891,0.0429459331
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1417925507,-0.1697793336
Nonmetal,C,-0.0779375839,-0.0989843862
Nonmetal,C,-0.1299288496,-0.1697793336
Nonmetal,C,0.0206380233,0.0149554788
Nonmetal,C,-0.1775176534,-0.2104298611
Nonmetal,C,0.1933623739,0.1734023453
Nonmetal,C,0.1988542154,0.1734023453
Nonmetal,C,0.0373322871,0.0327118832
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,-0.0779375839,-0.1115404231
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1626756452,-0.1902749198
Nonmetal,C,0.1279668659,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0801483802,0.0670742137
Nonmetal,C,0.0587756811,0.0513627915
Nonmetal,C,-0.1775176534,-0.1973597849
Nonmetal,C,0.0678028231,0.0513627915
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.1189262137,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0527726891,0.0429459331
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1417925507,-0.1697793336
Nonmetal,C,-0.0779375839,-0.0989843862
Nonmetal,C,-0.1299288496,-0.1697793336
Nonmetal,C,0.0206380233,0.0149554788
Nonmetal,C,-0.1775176534,-0.2104298611
Nonmetal,C,0.1933623739,0.1734023453
Nonmetal,C,0.1988542154,0.1734023453
Nonmetal,C,0.0373322871,0.0327118832
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,-0.0779375839,-0.1115404231
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1626756452,-0.1902749198
Nonmetal,C,0.1279668659,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0801483802,0.0670742137
Nonmetal,C,0.0587756811,0.0513627915
Nonmetal,C,-0.1775176534,-0.1973597849
Nonmetal,C,0.0678028231,0.0513627915
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.1189262137,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0527726891,0.0429459331
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1417925507,-0.1697793336
Nonmetal,C,-0.0779375839,-0.0989843862
Nonmetal,C,-0.1299288496,-0.1697793336
Nonmetal,C,0.0206380233,0.0149554788
Nonmetal,C,-0.1775176534,-0.2104298611
Nonmetal,C,0.1933623739,0.1734023453
Nonmetal,C,0.1988542154,0.1734023453
Nonmetal,C,0.0373322871,0.0327118832
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,-0.0779375839,-0.1115404231
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1626756452,-0.1902749198
Nonmetal,C,0.1279668659,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0801483802,0.0670742137
Nonmetal,C,0.0587756811,0.0513627915
Nonmetal,C,-0.1775176534,-0.1973597849
Nonmetal,C,0.0678028231,0.0513627915
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.1189262137,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0527726891,0.0429459331
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1417925507,-0.1697793336
Nonmetal,C,-0.0779375839,-0.0989843862
Nonmetal,C,-0.1299288496,-0.1697793336
Nonmetal,C,0.0206380233,0.0149554788
Nonmetal,C,-0.1775176534,-0.2104298611
Nonmetal,C,0.1933623739,0.1734023453
Nonmetal,C,0.1988542154,0.1734023453
Nonmetal,C,0.0373322871,0.0327118832
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,-0.0779375839,-0.1115404231
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1626756452,-0.1902749198
Nonmetal,C,0.1279668659,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0801483802,0.0670742137
Nonmetal,C,0.0587756811,0.0513627915
Nonmetal,C,-0.1775176534,-0.1973597849
Nonmetal,C,0.0678028231,0.0513627915
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.1189262137,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0527726891,0.0429459331
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1417925507,-0.1697793336
Nonmetal,C,-0.0779375839,-0.0989843862
Nonmetal,C,-0.1299288496,-0.1697793336
Nonmetal,C,0.0206380233,0.0149554788
Nonmetal,C,-0.1775176534,-0.2104298611
Nonmetal,C,0.1933623739,0.1734023453
Nonmetal,C,0.1988542154,0.1734023453
Nonmetal,C,0.0373322871,0.0327118832
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,-0.0779375839,-0.1115404231
Nonmetal,C,-0.1299288496,-0.1582483905
Nonmetal,C,0.0678028231,0.0670742137
Nonmetal,C,-0.1626756452,-0.1902749198
Nonmetal,C,0.1279668659,0.1105220542
Nonmetal,C,-0.1902600732,-0.2104298611
Nonmetal,C,0.0801483802,0.0670742137
Nonmetal,C,0.0587756811,0.0513627915
Nonmetal,C,-0.1775176534,-0.1973597849
Nonmetal,N,-0.2226800676,-0.2299933987
Nonmetal,N,-0.2329364438,-0.2299933987
Nonmetal,N,-0.2728501074,-0.2828918578
Nonmetal,N,0.0587756811,0.0513627915
Nonmetal,N,-0.479729116,-0.5004079374
Nonmetal,N,-0.2362125069,-0.2420032503
Nonmetal,N,-0.2226800676,-0.2299933987
Nonmetal,N,-0.2329364438,-0.2299933987
Nonmetal,N,-0.2728501074,-0.2828918578
Nonmetal,N,0.0587756811,0.0513627915
Nonmetal,N,-0.479729116,-0.5004079374
Nonmetal,N,-0.2362125069,-0.2420032503
Nonmetal,N,-0.2226800676,-0.2299933987
Nonmetal,N,-0.2329364438,-0.2299933987
Nonmetal,N,-0.2728501074,-0.2828918578
Nonmetal,N,0.0587756811,0.0513627915
Nonmetal,N,-0.479729116,-0.5004079374
Nonmetal,N,-0.2362125069,-0.2420032503
Nonmetal,N,-0.2226800676,-0.2299933987
Nonmetal,N,-0.2329364438,-0.2299933987
Nonmetal,N,-0.2728501074,-0.2828918578
Nonmetal,N,0.0587756811,0.0513627915
Nonmetal,N,-0.479729116,-0.5004079374
Nonmetal,N,-0.2362125069,-0.2420032503
Nonmetal,N,-0.2226800676,-0.2299933987
Nonmetal,N,-0.2329364438,-0.2299933987
Nonmetal,N,-0.2728501074,-0.2828918578
Nonmetal,N,0.0587756811,0.0513627915
Nonmetal,N,-0.479729116,-0.5004079374
Nonmetal,N,-0.2362125069,-0.2420032503
Nonmetal,N,-0.2226800676,-0.2299933987
Nonmetal,N,-0.2329364438,-0.2299933987
Nonmetal,N,-0.2728501074,-0.2828918578
Nonmetal,N,0.0587756811,0.0513627915
Nonmetal,N,-0.479729116,-0.5004079374
Nonmetal,N,-0.2362125069,-0.2420032503
Nonmetal,N,-0.2226800676,-0.2299933987
Nonmetal,N,-0.2329364438,-0.2299933987
Nonmetal,N,-0.2728501074,-0.2828918578
Nonmetal,N,0.0587756811,0.0513627915
Nonmetal,N,-0.479729116,-0.5004079374
Nonmetal,N,-0.2362125069,-0.2420032503
Nonmetal,N,-0.2226800676,-0.2299933987
Nonmetal,N,-0.2329364438,-0.2299933987
Nonmetal,N,-0.2728501074,-0.2828918578
Nonmetal,N,0.0587756811,0.0513627915
Nonmetal,N,-0.479729116,-0.5004079374
Nonmetal,N,-0.2362125069,-0.2420032503
Transition Metal,Cd,0.6567128152,0.6441358126
Transition Metal,Cd,0.6567128152,0.6441358126
Transition Metal,Cd,0.6567128152,0.6441358126
Transition Metal,Cd,0.6567128152,0.6441358126
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.1030548401,0.0992571562
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1102055126,0.1104595767
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1102055126,0.1104595767
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.1030548401,0.0992571562
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.2588897943,0.2468766293
Nonmetal,H,0.2500188351,0.2371798365
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.1030548401,0.0992571562
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1102055126,0.1104595767
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1102055126,0.1104595767
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.1030548401,0.0992571562
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.2588897943,0.2468766293
Nonmetal,H,0.2500188351,0.2371798365
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.1030548401,0.0992571562
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1102055126,0.1104595767
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1102055126,0.1104595767
Nonmetal,H,0.1174791139,0.1104595767
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.1030548401,0.0992571562
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.2588897943,0.2468766293
Nonmetal,H,0.2500188351,0.2371798365
Nonmetal,H,0.1102055126,0.0992571562
Nonmetal,H,0.1408655741,0.128915815
Nonmetal,H,0.1408655741,0.128915815
